timestamp,open,high,low,close,volume,tenkan_sen,kijun_sen,senkou_span_a,senkou_span_b,chikou_span
2024-01-01 08:05:00,42435.52,42459.22,42431.65,42436.8,58.69942,42427.095,42310.285,42343.385,42387.9,42466.0
2024-01-01 08:10:00,42436.8,42471.1,42436.8,42466.33,43.59357,42422.465,42310.285,42343.385,42379.270000000004,42439.87
2024-01-01 08:15:00,42466.32,42495.71,42466.32,42493.61,37.14979,42425.535,42310.285,42343.385,42375.72,42429.47
2024-01-01 08:20:00,42493.61,42513.17,42478.07,42478.07,51.74072,42454.835,42310.285,42343.385,42375.72,42412.89
2024-01-01 08:25:00,42478.07,42511.1,42470.0,42493.16,63.5964,42467.81,42310.285,42337.815,42375.72,42388.06
2024-01-01 08:30:00,42493.16,42574.5,42493.16,42565.22,64.97471,42498.475,42347.8,42337.815,42375.72,42302.19
2024-01-01 08:35:00,42565.22,42775.0,42565.21,42717.52,420.49157,42603.325,42464.67,42315.05,42375.72,42345.55
2024-01-01 08:40:00,42717.53,42751.73,42675.0,42697.5,157.10679,42603.325,42485.695,42298.3725,42375.72,42316.96
2024-01-01 08:45:00,42697.5,42720.0,42653.06,42698.01,113.43382,42603.325,42493.05,42278.99,42375.72,42330.49
2024-01-01 08:50:00,42698.01,42706.1,42660.0,42664.45,39.00133,42605.9,42498.11,42272.1875,42375.72,42358.97
2024-01-01 08:55:00,42664.46,42664.49,42613.56,42613.56,60.12244,42620.66,42498.11,42269.5125,42375.72,42355.01
2024-01-01 09:00:00,42613.57,42638.41,42558.82,42563.79,94.92511,42622.5,42498.55,42254.832500000004,42375.72,42287.5
2024-01-01 09:05:00,42563.79,42576.21,42545.45,42548.93,74.69948,42622.5,42518.009999999995,42249.1725,42375.72,42269.57
2024-01-01 09:10:00,42548.92,42564.87,42541.1,42556.63,47.67362,42634.08,42564.595,42277.582500000004,42375.72,42315.0
2024-01-01 09:15:00,42556.64,42556.64,42531.1,42535.99,52.35529,42653.05,42564.595,42300.235,42368.18,42307.39
2024-01-01 09:20:00,42535.99,42571.68,42535.99,42546.0,49.60982,42641.415,42564.595,42322.3825,42368.18,42320.28
2024-01-01 09:25:00,42546.0,42546.01,42546.0,42546.01,37.33467,42625.55,42564.595,42349.515,42368.18,42339.55
2024-01-01 09:30:00,42546.0,42606.25,42535.99,42606.25,68.94953,42618.6,42564.595,42353.192500000005,42368.18,42310.98
2024-01-01 09:35:00,42606.24,42606.25,42572.33,42572.34,60.02304,42597.795,42564.595,42355.7225,42368.18,42357.04
2024-01-01 09:40:00,42572.33,42572.34,42533.0,42535.75,64.16796,42584.755000000005,42565.18,42355.7225,42368.18,42366.79
2024-01-01 09:45:00,42535.74,42545.68,42511.47,42511.47,28.48084,42558.86,42585.75,42355.942500000005,42368.18,42399.99
2024-01-01 09:50:00,42511.47,42590.0,42500.0,42566.22,63.46468,42553.125,42598.725,42360.1025,42368.18,42320.92
2024-01-01 09:55:00,42566.22,42581.1,42562.86,42581.1,43.53576,42553.125,42598.725,42383.395000000004,42363.22,42339.99
2024-01-01 10:00:00,42581.09,42586.64,42552.3,42552.3,59.48096,42553.125,42603.325,42379.832500000004,42363.22,42352.0
2024-01-01 10:05:00,42552.31,42571.13,42538.6,42538.61,48.83862,42553.125,42603.325,42379.832500000004,42363.22,42356.0
2024-01-01 10:10:00,42538.61,42553.99,42501.67,42508.24,60.82908,42553.125,42603.325,42368.69,42363.22,42338.33
2024-01-01 10:15:00,42508.24,42508.24,42456.0,42466.0,77.71739,42531.125,42605.9,42368.69,42363.22,42297.91
2024-01-01 10:20:00,42466.0,42485.62,42437.45,42439.87,50.33267,42513.725,42606.225,42366.375,42363.22,42312.73
2024-01-01 10:25:00,42439.87,42450.0,42419.39,42429.47,47.79376,42504.695,42597.195,42367.91,42363.22,42280.0
2024-01-01 10:30:00,42429.47,42459.02,42412.89,42412.89,51.60541,42501.445,42593.945,42382.56,42363.22,42300.02
2024-01-01 10:35:00,42412.89,42431.1,42382.0,42388.06,48.53514,42484.32,42578.5,42389.0475,42363.22,42237.98
2024-01-01 10:40:00,42388.07,42391.75,42230.08,42302.19,98.9064,42408.36,42502.54,42423.1375,42363.22,42227.97
2024-01-01 10:45:00,42302.19,42345.55,42243.99,42345.55,108.12565,42400.604999999996,42490.905,42533.9975,42415.5,42234.01
2024-01-01 10:50:00,42345.54,42358.84,42298.69,42316.96,79.18977,42392.035,42475.04,42544.509999999995,42415.5,42277.29
2024-01-01 10:55:00,42316.95,42351.09,42312.0,42330.49,63.44906,42369.16,42468.09,42548.1875,42415.5,42290.19
2024-01-01 11:00:00,42330.5,42369.4,42322.6,42358.97,49.56216,42357.850000000006,42447.285,42552.005000000005,42415.5,42276.01
2024-01-01 11:05:00,42358.97,42377.43,42355.0,42355.01,33.87225,42344.55,42434.245,42559.385,42415.5,42342.01
2024-01-01 11:10:00,42355.0,42359.16,42273.26,42287.5,74.28473,42344.55,42418.165,42560.525,42415.5,42311.16
2024-01-01 11:15:00,42287.5,42294.3,42244.0,42269.57,90.04513,42330.59,42418.165,42570.255,42415.5,42321.1
2024-01-01 11:20:00,42269.57,42315.0,42209.46,42315.0,102.89786,42300.604999999996,42407.854999999996,42599.3375,42415.5,42336.91
2024-01-01 11:25:00,42315.0,42315.0,42274.24,42307.39,68.3115,42293.445,42407.854999999996,42608.8225,42415.5,42354.99
2024-01-01 11:30:00,42307.4,42321.78,42283.86,42320.28,53.50252,42293.445,42407.854999999996,42603.005000000005,42415.5,42377.62
2024-01-01 11:35:00,42320.28,42340.05,42320.28,42339.55,42.73602,42293.445,42407.854999999996,42595.0725,42415.5,42380.05
2024-01-01 11:40:00,42339.56,42345.08,42306.4,42310.98,56.97938,42293.445,42407.854999999996,42591.5975,42415.5,42411.51
2024-01-01 11:45:00,42310.99,42358.5,42304.0,42357.04,57.80545,42293.445,42399.729999999996,42581.195,42415.5,42396.69
2024-01-01 11:50:00,42357.04,42366.8,42345.22,42366.79,37.14453,42288.130000000005,42399.729999999996,42574.9675,42415.5,42432.01
2024-01-01 11:55:00,42366.8,42399.99,42360.01,42399.99,48.27607,42304.725,42399.729999999996,42572.305,42415.5,42471.1
2024-01-01 12:00:00,42399.98,42406.0,42315.0,42320.92,77.28996,42307.729999999996,42398.05,42575.925,42415.5,42454.01
2024-01-01 12:05:00,42320.92,42354.0,42320.91,42339.99,56.65702,42340.119999999995,42398.05,42575.925,42415.5,42453.99
2024-01-01 12:10:00,42340.0,42356.79,42339.99,42352.0,55.22883,42344.93,42390.295,42578.225,42415.5,42454.64
2024-01-01 12:15:00,42352.0,42361.1,42337.96,42356.0,98.33937,42355.0,42381.725,42578.225,42415.5,42487.7
2024-01-01 12:20:00,42355.99,42356.0,42338.32,42338.33,29.6993,42355.0,42358.85,42578.225,42420.5,42495.21
2024-01-01 12:25:00,42338.32,42345.19,42297.9,42297.91,54.5242,42351.95,42347.54,42568.5125,42420.5,42496.55
2024-01-01 12:30:00,42297.91,42321.13,42296.4,42312.73,58.06095,42351.2,42334.24,42559.975,42420.5,42446.72
2024-01-01 12:35:00,42312.72,42312.73,42278.0,42280.0,34.84772,42342.0,42334.24,42550.945,42420.5,42463.5
2024-01-01 12:40:00,42280.0,42305.38,42278.0,42300.02,78.9122,42342.0,42320.28,42547.695,42420.5,42470.81
2024-01-01 12:45:00,42300.01,42300.02,42234.35,42237.98,66.93666,42297.725,42307.729999999996,42531.41,42420.5,42492.46
2024-01-01 12:50:00,42237.99,42242.03,42211.47,42227.97,61.3415,42286.285,42307.729999999996,42455.45,42448.05,42460.0
2024-01-01 12:55:00,42227.97,42234.01,42180.77,42234.01,64.69381,42270.935,42293.384999999995,42445.755,42464.67,42484.89
2024-01-01 13:00:00,42234.01,42277.3,42208.68,42277.29,69.10295,42268.384999999995,42293.384999999995,42433.537500000006,42485.695,42514.28
2024-01-01 13:05:00,42277.3,42301.98,42275.0,42290.19,72.05076,42262.979999999996,42293.384999999995,42418.625,42493.05,42514.21
2024-01-01 13:10:00,42290.19,42290.19,42262.0,42276.01,50.05483,42250.95,42293.384999999995,42402.567500000005,42498.11,42510.84
2024-01-01 13:15:00,42276.0,42344.76,42270.22,42342.01,50.25578,42262.765,42293.384999999995,42389.39750000001,42498.11,42482.0
2024-01-01 13:20:00,42342.01,42342.01,42281.1,42311.16,37.33549,42262.765,42293.384999999995,42381.3575,42498.55,42461.1
2024-01-01 13:25:00,42311.16,42321.1,42305.71,42321.1,30.05723,42262.765,42293.384999999995,42374.3775,42502.54,42472.51
2024-01-01 13:30:00,42321.1,42346.78,42309.15,42336.91,51.46283,42263.774999999994,42293.384999999995,42354.229999999996,42492.229999999996,42492.91
2024-01-01 13:35:00,42336.92,42361.3,42336.91,42354.99,65.41935,42271.035,42293.384999999995,42350.649999999994,42492.229999999996,42531.32
2024-01-01 13:40:00,42354.99,42385.57,42354.99,42377.62,39.59875,42297.125,42293.384999999995,42350.649999999994,42492.229999999996,42544.37
2024-01-01 13:45:00,42377.61,42404.99,42372.52,42380.05,60.16833,42333.494999999995,42293.384999999995,42350.649999999994,42492.229999999996,42549.99
2024-01-01 13:50:00,42380.06,42424.82,42376.43,42411.51,40.13392,42343.41,42302.795,42350.649999999994,42492.229999999996,42569.48
2024-01-01 13:55:00,42411.5,42411.51,42391.29,42396.69,35.73228,42347.520000000004,42302.795,42346.587499999994,42492.229999999996,42548.0
2024-01-01 14:00:00,42396.69,42478.25,42396.68,42432.01,72.01969,42379.675,42329.509999999995,42343.93,42492.229999999996,42574.24
2024-01-01 14:05:00,42432.0,42481.1,42431.1,42471.1,130.37551,42393.405,42330.935,42352.22749999999,42492.229999999996,42590.72
2024-01-01 14:10:00,42471.1,42475.59,42451.82,42454.01,40.91418,42395.125,42330.935,42352.89,42492.229999999996,42647.04
2024-01-01 14:15:00,42454.01,42460.18,42441.53,42453.99,48.16574,42409.005000000005,42330.935,42369.085,42492.229999999996,42588.01
2024-01-01 14:20:00,42454.0,42472.36,42434.87,42454.64,55.80331,42418.045,42330.935,42367.6125,42492.229999999996,42659.54
2024-01-01 14:25:00,42454.64,42500.0,42454.63,42487.7,60.76327,42436.259999999995,42340.384999999995,42368.3625,42492.229999999996,42691.52
2024-01-01 14:30:00,42487.7,42500.0,42481.1,42495.21,55.9361,42438.215,42340.384999999995,42356.925,42492.229999999996,42639.02
2024-01-01 14:35:00,42495.22,42500.0,42495.21,42496.55,30.61851,42445.645000000004,42340.384999999995,42349.744999999995,42492.229999999996,42636.4
2024-01-01 14:40:00,42496.55,42496.55,42446.71,42446.72,44.09963,42448.34,42340.384999999995,42342.72,42492.229999999996,42650.15
2024-01-01 14:45:00,42446.71,42470.0,42432.56,42463.5,51.69519,42465.55,42340.384999999995,42338.119999999995,42492.229999999996,42649.69
2024-01-01 14:50:00,42463.5,42470.82,42463.1,42470.81,26.74081,42466.28,42340.384999999995,42331.14,42492.229999999996,42645.69
2024-01-01 14:55:00,42470.81,42492.47,42466.71,42492.46,36.54524,42466.28,42340.384999999995,42302.72749999999,42492.229999999996,42654.0
2024-01-01 15:00:00,42492.46,42529.91,42452.58,42460.0,66.89441,42481.235,42355.34,42297.0075,42492.229999999996,42663.27
2024-01-01 15:05:00,42460.0,42484.89,42459.99,42484.89,27.37371,42481.235,42369.295,42282.159999999996,42466.25,42636.42
2024-01-01 15:10:00,42484.89,42522.02,42484.88,42514.28,42.90422,42481.235,42395.955,42280.884999999995,42450.384999999995,42680.21
2024-01-01 15:15:00,42514.28,42514.31,42507.98,42514.21,23.44207,42481.235,42395.955,42278.182499999995,42443.435,42666.42
2024-01-01 15:20:00,42514.22,42537.53,42510.84,42510.84,35.56674,42485.045,42403.875,42272.167499999996,42422.63,42692.47
2024-01-01 15:25:00,42510.84,42510.85,42477.6,42482.0,34.46125,42485.045,42409.315,42278.075,42409.59,42683.86
2024-01-01 15:30:00,42482.0,42504.79,42461.1,42461.1,36.95204,42495.055,42421.619999999995,42278.075,42393.509999999995,42712.0
2024-01-01 15:35:00,42461.1,42490.32,42461.1,42472.51,21.65574,42495.055,42423.34,42278.075,42393.509999999995,42723.79
2024-01-01 15:40:00,42472.51,42493.68,42472.5,42492.91,30.91991,42495.055,42437.22,42278.579999999994,42393.509999999995,42717.54
2024-01-01 15:45:00,42492.91,42547.33,42489.95,42531.32,36.51907,42503.66,42451.16,42282.21,42393.509999999995,42691.1
2024-01-01 15:50:00,42531.31,42544.38,42517.63,42544.37,29.55121,42504.215,42459.925,42295.255,42393.509999999995,42754.0
2024-01-01 15:55:00,42544.37,42556.5,42544.37,42549.99,40.95328,42508.8,42466.465,42313.439999999995,42393.509999999995,42750.31
2024-01-01 16:00:00,42550.0,42569.48,42548.0,42569.48,34.45314,42515.29,42480.385,42323.1025,42393.509999999995,42695.16
2024-01-01 16:05:00,42569.48,42569.48,42548.0,42548.0,50.11204,42515.29,42483.08,42325.1575,42385.384999999995,42693.99
2024-01-01 16:10:00,42548.01,42577.88,42537.18,42574.24,66.80085,42519.49,42504.49,42354.5925,42385.384999999995,42665.14
2024-01-01 16:15:00,42574.24,42599.28,42574.2,42590.72,64.6098,42530.19,42515.92,42362.17,42385.384999999995,42681.1
2024-01-01 16:20:00,42590.73,42647.05,42590.72,42647.04,82.19106,42559.775,42539.805,42363.03,42383.705,42640.56
2024-01-01 16:25:00,42647.05,42658.44,42588.0,42588.01,83.2548,42574.195,42545.5,42369.97,42383.705,42639.35
2024-01-01 16:30:00,42588.01,42660.0,42588.0,42659.54,79.38069,42588.815,42546.28,42374.49,42375.95,42607.81
2024-01-01 16:35:00,42659.53,42699.32,42648.0,42691.52,158.28784,42618.25,42565.94,42388.322499999995,42367.38,42609.65
2024-01-01 16:40:00,42691.51,42692.24,42631.69,42639.02,100.44609,42618.25,42565.94,42389.299999999996,42344.505,42647.04
2024-01-01 16:45:00,42639.02,42690.0,42622.29,42636.4,83.06555,42618.25,42565.94,42393.015,42340.384999999995,42690.2
2024-01-01 16:50:00,42636.4,42651.1,42620.54,42650.15,39.03884,42618.25,42565.94,42394.362499999996,42340.384999999995,42693.45
2024-01-01 16:55:00,42650.16,42650.16,42621.6,42649.69,37.98421,42636.759999999995,42575.95,42402.9675,42340.384999999995,42649.91
2024-01-01 17:00:00,42649.69,42664.5,42645.69,42645.69,64.74272,42643.66,42575.95,42403.3325,42340.384999999995,42626.53
2024-01-01 17:05:00,42645.7,42692.23,42645.69,42654.0,63.74115,42643.66,42575.95,42403.3325,42340.384999999995,42665.64
2024-01-01 17:10:00,42654.0,42673.08,42651.1,42663.27,34.92769,42643.66,42579.655,42418.2875,42355.34,42684.14
2024-01-01 17:15:00,42663.27,42676.72,42628.0,42636.42,92.45502,42659.93,42580.21,42425.265,42355.34,42684.15
2024-01-01 17:20:00,42636.41,42681.1,42636.41,42680.21,83.39955,42656.39,42580.21,42438.595,42355.34,42694.14
2024-01-01 17:25:00,42680.21,42708.93,42662.11,42666.42,69.44054,42664.735,42585.015,42438.595,42355.34,42777.76
2024-01-01 17:30:00,42666.41,42707.59,42666.41,42692.47,47.75589,42664.735,42585.015,42444.46,42359.149999999994,42755.76
2024-01-01 17:35:00,42692.47,42692.47,42683.86,42683.86,28.76368,42665.265,42585.015,42447.18,42359.149999999994,42713.3
2024-01-01 17:40:00,42683.87,42717.14,42681.32,42712.0,151.15737,42672.57,42589.119999999995,42458.337499999994,42359.149999999994,42683.99
2024-01-01 17:45:00,42711.99,42734.0,42703.49,42723.79,88.1756,42681.0,42603.25,42459.197499999995,42359.149999999994,42648.38
2024-01-01 17:50:00,42723.8,42749.36,42717.54,42717.54,77.79465,42688.68,42619.655,42466.1375,42359.149999999994,42658.0
2024-01-01 17:55:00,42717.55,42717.55,42691.1,42691.1,54.46465,42688.68,42633.494999999995,42477.41,42364.05,42685.99
2024-01-01 18:00:00,42691.1,42756.55,42688.38,42754.0,106.44522,42696.48,42646.865000000005,42482.07,42364.05,42700.08
2024-01-01 18:05:00,42753.99,42762.39,42744.0,42750.31,104.8982,42712.25,42649.785,42487.6325,42368.634999999995,42707.14
2024-01-01 18:10:00,42750.32,42750.32,42695.16,42695.16,65.75187,42714.4,42649.785,42497.8375,42375.125,42720.07
2024-01-01 18:15:00,42695.16,42720.0,42691.1,42693.99,47.28046,42721.854999999996,42649.785,42499.185,42375.125,42717.27
2024-01-01 18:20:00,42694.0,42694.0,42653.33,42665.14,87.7957,42707.86,42668.295,42511.99,42379.325,42701.06
